word,id,date,text,author_id,term_meaning,term_category,usage_context,is_ironic,annotation_notes
roshambo,7350670399,2010-01-04,@catzo is that the emo's kids version of the best movies? @roshambo god i love pootie tang,12081082,rock-paper-scissors; also used for a kick to the groin,humor,casual_conversation,false,Manual override -> casual_conversation
roshambo,7353054077,2010-01-04,@kelleydmcguire Probably tears because you want run over here and roshambo me? I'll go put on a cup :),620533,rock-paper-scissors; also used for a kick to the groin,humor,humor,false,Manual override -> humor
roshambo,7354457927,2010-01-04,@catzo @roshambo also missing from that best of decade list is Mean Girls,15292051,rock-paper-scissors; also used for a kick to the groin,humor,television_reference,false,
roshambo,7380583554,2010-01-04,"Sad news: Roshambo Winery is closing, no more new wines (miss you, Pink). Loved going there and to their events. Drag Brunch was my fav",41193440,rock-paper-scissors; also used for a kick to the groin,humor,food_related,false,Manual override -> food_related | Darwin audit -> food_related
roshambo,7380624078,2010-01-04,"@roshambo um, how long are you here for?",19808438,rock-paper-scissors; also used for a kick to the groin,humor,casual_conversation,false,Manual override -> casual_conversation
roshambo,7659686606,2010-01-12,@roshambo SOLD!,20012130,rock-paper-scissors; also used for a kick to the groin,humor,casual_conversation,false,
roshambo,7672872617,2010-01-12,LoneStarVolleyball update: Skyline Roshambo rolls to 18 Open title at North Texas MLK.  Melissa Cumby (Caldwell/BV Jrs) picks Tyler College.,39346645,rock-paper-scissors; also used for a kick to the groin,humor,sports_discussion,false,Manual override -> sports_discussion
roshambo,7675396648,2010-01-12,@roshambo Thank you very much sir!,39309151,rock-paper-scissors; also used for a kick to the groin,humor,casual_conversation,false,
roshambo,7685616556,2010-01-12,@repressd We can roshambo for it. http://www.spike.com/video/roshambo/2835357,18249447,rock-paper-scissors; also used for a kick to the groin,humor,casual_conversation,false,Manual override -> casual_conversation
roshambo,7686088761,2010-01-12,@repressd Try this. http://www.spike.com/video/roshambo/2835357,18249447,rock-paper-scissors; also used for a kick to the groin,humor,article_sharing,false,Manual override -> article_sharing
roshambo,7686385816,2010-01-12,@repressd Try going to http://www.spike.com & search roshambo. Not sure why the linky no worky.,18249447,rock-paper-scissors; also used for a kick to the groin,humor,technology_discussion,false,Manual override -> technology_discussion
roshambo,7687269578,2010-01-12,@nhutto roshambo!  I go first!,19199265,rock-paper-scissors; also used for a kick to the groin,humor,humor,false,Manual override -> humor
roshambo,7691146663,2010-01-13,RT @ThisGoddzIlla: I wanna #Roshambo the mailman. The slip says sorry we missed you. I was in the house bitch you missed me on purpose!«ROTF,62390257,rock-paper-scissors; also used for a kick to the groin,humor,humor,false,Manual override -> humor
roshambo,7694551856,2010-01-13,Oh mar gawsh. The Network - Roshambo and The Network - Spike. I just fell in love with Money Money 2020 [[album they`re from]],61737062,rock-paper-scissors; also used for a kick to the groin,humor,music_discussion,false,Manual override -> music_discussion
roshambo,7840049786,2010-01-16,"Meanwhile, @jcinis and @roshambo wear matching shirts. So cute.",75933,rock-paper-scissors; also used for a kick to the groin,humor,casual_conversation,false,Manual override -> casual_conversation
roshambo,7842061546,2010-01-16,@roshambo please get @chrislea a glass of scotch of legal voting age and @jcinis a fine wine on my tab,790230,rock-paper-scissors; also used for a kick to the groin,humor,casual_conversation,false,Manual override -> casual_conversation
roshambo,7857768104,2010-01-17,@Mandums @babychunger A little roshambo!  LOL,30107749,rock-paper-scissors; also used for a kick to the groin,humor,casual_conversation,false,
roshambo,8078229610,2010-01-22,"Paper!  RT @7x7bitsbites: One last rock, paper, scissors: Roshambo winery to close, replaced by vegetables: http://bit.ly/548zYE",14227896,rock-paper-scissors; also used for a kick to the groin,humor,article_sharing,false,
roshambo,8078480420,2010-01-22,"One last rock, paper, scissors: Roshambo winery closes, replaced by vegetables: http://bit.ly/548zYE Rock. /via @EdibleSF Sad, but exciting!",25663,rock-paper-scissors; also used for a kick to the groin,humor,article_sharing,false,Manual override -> article_sharing
roshambo,8078517506,2010-01-22,"Rock smashes scissors. Party over at Roshambo. Vineyards out, veggies in. http://bit.ly/7Q45tC",26827988,rock-paper-scissors; also used for a kick to the groin,humor,article_sharing,false,Manual override -> article_sharing
roshambo,8078693621,2010-01-22,"Good luck MsBrill! RT @7x7bitsbites: One last rock, paper, scissors: Roshambo winery to close, replaced by vegetables: http://bit.ly/548zYE",15573514,rock-paper-scissors; also used for a kick to the groin,humor,article_sharing,false,Manual override -> article_sharing
roshambo,8078896019,2010-01-22,http://twitpic.com/z8d77 - Why I heart Roshambo #1: Pirate Prom benefit for 826 Valencia,15573514,rock-paper-scissors; also used for a kick to the groin,humor,article_sharing,false,Manual override -> article_sharing
roshambo,8078914768,2010-01-22,http://twitpic.com/z8dar - Why I heart Roshambo #2: Peg Leg Dance-off,15573514,rock-paper-scissors; also used for a kick to the groin,humor,article_sharing,false,Manual override -> article_sharing
