word,id,date,text,author_id,term_meaning,term_category,usage_context,is_ironic,annotation_notes
conniption,7442067185,2010-01-06,This day has that special kinda suck quality. You know where it sucks but not enough to get good & pissed & warrant a hellova conniption fit,14996358,"fit of anger, agitation, or hysteria",emotion,self_description,false,
conniption,7445068908,2010-01-06,@vtknitboy that's insane!  The weather peeps here are having a conniption over 1-3 for tonight,6008662,"fit of anger, agitation, or hysteria",emotion,commenting,false,"Observation about other people's reaction, not the speaker's own state."
conniption,7451465258,2010-01-06,Waiting in these lines is increasing my conniption.... BS,62317413,"fit of anger, agitation, or hysteria",emotion,self_description,false,Current-state report of the speaker's frustration.
conniption,7453355255,2010-01-06,This baby has a conniption at the same time everyday and interrupts my nap everyday. I will tie my tubes so quick...so help me Jesus!,14390960,"fit of anger, agitation, or hysteria",emotion,self_description,false,"Current-state report, even though framed playfully."
conniption,7458988219,2010-01-07,is having a mild conniption whilst in the car. &gt;:],73748305,"fit of anger, agitation, or hysteria",emotion,self_description,false,Current-state report of the speaker's mild conniption.
conniption,7459863800,2010-01-07,"@mentallyinked I can hear him about to have a conniption up there...wonder if I should go help?  Hmm, nahhhhhh.",78058429,"fit of anger, agitation, or hysteria",emotion,commenting,false,Observation about someone else being about to have a conniption.
conniption,7460510236,2010-01-07,my ole lady mama just walked in and I almost had a conniption. #betty #milf #cmonmama #1950sFTW,20389339,"fit of anger, agitation, or hysteria",emotion,humor,false,
conniption,7461982376,2010-01-07,"@joepawl Haha thank you, I was having a conniption about certain other commentors and it seemed like a good half-mock thing to do ;)",8924002,"fit of anger, agitation, or hysteria",emotion,humor,true,
conniption,7466566017,2010-01-07,@rsaeks I believe 'conniption' is the correct word for some people's reactions to it.,14845946,"fit of anger, agitation, or hysteria",emotion,commenting,false,
conniption,7476711281,2010-01-07,Canine conniption over a carpet commerical - FUNNY - http://www.wgy.com/pages/onair_weeks.html,16227220,"fit of anger, agitation, or hysteria",emotion,article_sharing,false,
conniption,7533105145,2010-01-08,@SeanGorman Patents! &lt;start conniption&gt; Spent $50K. Received patent. Told (after) it would cost as much as $1 M to defend.,15483150,"fit of anger, agitation, or hysteria",emotion,humor,true,
conniption,7533435602,2010-01-08,"@jharpster @SeanGorman &lt;conniption continuing&gt; you can not even mention your patent, b/c offender may file to quash, forcing $1 M expense.",15483150,"fit of anger, agitation, or hysteria",emotion,humor,true,
conniption,7534093272,2010-01-08,"@gletham &lt;conniption passing&gt; aye, mate. I've been trained to *not* call.",15483150,"fit of anger, agitation, or hysteria",emotion,humor,true,
conniption,7534620332,2010-01-08,"Who besides the Egyptian-walker, fuckers have a conniption! My existence persistent to bring foes misfortune¡",23769689,"fit of anger, agitation, or hysteria",emotion,self_description,false,
conniption,7542381575,2010-01-09,"if i see someone else w/ barbie in their name, i'm gonna have a conniption. like you dont have mattel written on your foot bitch!",25006066,"fit of anger, agitation, or hysteria",emotion,self_description,false,
conniption,7544403529,2010-01-09,O_O I'm going to have a conniption.,26183999,"fit of anger, agitation, or hysteria",emotion,self_description,false,
conniption,7545861956,2010-01-09,gonna watch #AMC now -- or have a conniption most likely while watching...,26855947,"fit of anger, agitation, or hysteria",emotion,self_description,false,
conniption,7641188512,2010-01-11,@JRoyalty88 whatever dude.. cuz last time i talked 2 u on the phone u had a conniption fit & told me i was a dry snitch! lmao,25962516,"fit of anger, agitation, or hysteria",emotion,humor,true,
conniption,7642477697,2010-01-11,@BrandonJones44 You are trying to kill me aren't you!  I'm having an actual conniption fit!  LOL,34953438,"fit of anger, agitation, or hysteria",emotion,commenting,true,"Conversational exaggeration with LOL, not strongly ironic. | Irony audit: Explicit comic exaggeration: 'actual conniption fit! LOL'."
conniption,7642741765,2010-01-11,Must fend off conniption fit. Must.,14662786,"fit of anger, agitation, or hysteria",emotion,humor,true,
conniption,7645373757,2010-01-11,"Self-Pep Talk | nachhaltiger.net: The ho-hum of life continues humming along in Conniption Land. We get up, prepar... http://bit.ly/6KgOHD",38234727,"fit of anger, agitation, or hysteria",emotion,article_sharing,false,
conniption,7645430942,2010-01-11,Self-Pep Talk « Conniption Knit http://bit.ly/4ySZFQ,80560300,"fit of anger, agitation, or hysteria",emotion,article_sharing,false,
conniption,7666626484,2010-01-12,no one is allowed to touch me these days. baby has a conniption and guards me. haha.,22540774,"fit of anger, agitation, or hysteria",emotion,humor,true,
conniption,7990053161,2010-01-20,"@jaredcotter I'm sure all the founding fathers are having conniption  fits with what's going on.  TWUGS and HUMPS, have a good day",30454637,"fit of anger, agitation, or hysteria",emotion,commenting,false,Observation about others having conniption fits.
conniption,7992112779,2010-01-20,"@GottaloveEKB aw man, brandon probably went into a conniption all moring.. ""she not answering, yall heard from erika!?!"" ""im worried""",33393393,"fit of anger, agitation, or hysteria",emotion,commenting,false,
conniption,7999054486,2010-01-20,Question: How Can You Give Your HR Manager a Conniption? http://bit.ly/15rUj7,17193137,"fit of anger, agitation, or hysteria",emotion,article_sharing,false,
conniption,8002530223,2010-01-20,"@ohheeeyTaay 'canniption' could be conniption, conniptions, caption, conniption's, Carnation or carnation.",38113411,"fit of anger, agitation, or hysteria",emotion,commenting,false,
conniption,8004355503,2010-01-20,@KrispyKareem conniption,90565066,"fit of anger, agitation, or hysteria",emotion,commenting,false,
