word,id,date,text,author_id,term_meaning,term_category,usage_context,is_ironic,annotation_notes
gorp,7705033424,2010-01-13,"Accounting Clerk job in Pella, IA at Van Gorp Corporation http://bit.ly/5Wg4pu
 #clerk #jobs",93453879,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,advertising_spam,false,Non-food proper-name/title/link use. | Darwin audit: advertising_spam
gorp,7705389539,2010-01-13,"Backpacker Magazine Readers's Choice for best trail snack - GORP (good old raisins and peanuts); other choices: energy bar, lasagna.",59444397,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,food_related,false,
gorp,7832189041,2010-01-16,New Post: How to Make Your Own GORP Trail Mix http://www.self-reliance-exchange.com/?p=4145,73396325,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,food_related,false,
gorp,7832388620,2010-01-16,A half-cup of GORP and a banana is not a breakfast that stays with you for very long. Hungry now and not yet lunch time.,52752761,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,food_related,false,
gorp,7837930499,2010-01-16,Camping Recipe: Jailbreak GORP - http://ow.ly/WWvJ,45950986,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,article_sharing,false,Linked recipe share.
gorp,7839123265,2010-01-16,"@thekristeno And if there's no gorp, you can boil the inner bark of a hardwood tree to extract tannic acid. Sounds tasty.",18956515,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,commenting,false,
gorp,7854242373,2010-01-17,Just saw Aiden van gorp. Apparently he DOES exist.,62609698,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,commenting,false,Non-food proper-name/title use.
gorp,7854805379,2010-01-17,Made GORP today for the munchkins. They went wild for it... Sometimes girl scouts still helps.,27587514,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,food_related,false,Direct food preparation/consumption context.
gorp,7911632298,2010-01-18,Win A Free Trip To NYC From EDGE! - http://eepurl.com/gOrp,29297030,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,advertising_spam,false,Non-food proper-name/title/link use. | Darwin audit: advertising_spam
gorp,8162966503,2010-01-24,"Looking for a healthy mid-afternoon snack?  Make your own gorp with dried Wild Blueberries, almonds and dark chocolate.  Salty-Sweet!  Yum!",108055772,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,food_related,false,
gorp,8167464494,2010-01-24,FearfulI: Gorp: Nice.  The computer geek in me finds this to be hilarious. xD...  http://kotaku.com/c/18676216,90896826,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,humor,true,
gorp,8404425642,2010-01-30,My best friend Fiber. . . - The Great GORP Project: 1/4 cup Red beans = 4g. whole grain toast (depending on brand)... http://bit.ly/bLYCMM,106299735,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,food_related,false,
gorp,8412389944,2010-01-30,There aren't even any nice birds to gorp at. Just equally abandoned grumpy men who seem to be rather creepily moustashed,54891101,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,commenting,false,
gorp,8413584061,2010-01-30,Getting a late start (hey it's cold) headed for a ski and wondering about fuel. Gorp? Granola bars? What's  your fuel  for outdoor fun? RT,102475659,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,food_related,false,
gorp,8421617147,2010-01-30,@niniladyh BABYGURL BLOCK DAT FOOL MAJORITY OF DA BGBM DID SO.HE A FUCKIN BEAST @JIMjONESSTALKER go the fuck 2 sleep I'm the only 1 wit gorp,39754129,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,commenting,false,
gorp,9115859562,2010-02-14,Youngest reports found floor gorp is the best kind of gorp. #weekoldfloorfood,15361042,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,commenting,false,
gorp,9157998276,2010-02-15,@losamanda is it GORP?,798410,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,commenting,false,
gorp,9250758190,2010-02-17,"The GORP tells the tale: @missoulian Trail of snacks, MySpace surfing lead to Hamilton burglary suspect http://bit.ly/cKQyQt",43574629,"""Good Ole' Raisins & Peanuts""; trail mix or snack mix",food,food_related,false,
